id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc
infomaniak@certbot-dns-infomaniak__33519931__requests__requests_futures,infomaniak/certbot-dns-infomaniak,33519931,requests,requests_futures,infomaniak@certbot-dns-infomaniak__33519931,requests__requests_futures,11,11,True,5,0.45454545454545453,-1,-1,False,-1,0.45454545454545453,-1,-1.0,False,-1,0.45454545454545453,-1,-1.0,0.45454545454545453,llmmig,,-1,-1,-1,-1,99,0
blueprints-org@blueprints__b3bb6987__matplotlib__plotly,blueprints-org/blueprints,b3bb6987,matplotlib,plotly,blueprints-org@blueprints__b3bb6987,matplotlib__plotly,1416,1416,True,1415,0.9992937853107344,-1,-1,True,1415,0.9992937853107344,0,0.0,False,-1,0.9992937853107344,-1,-1.0,0.9992937853107344,llmmig,,-1,-1,-1,-1,397,0
github@issue-metrics__44877577__python-dotenv__dynaconf,github/issue-metrics,44877577,python-dotenv,dynaconf,github@issue-metrics__44877577,python-dotenv__dynaconf,98,98,True,81,0.826530612244898,-1,-1,False,-1,0.826530612244898,-1,-1.0,False,-1,0.826530612244898,-1,-1.0,0.826530612244898,llmmig,,-1,-1,-1,-1,41,0
aeroflorian@msteamsadaptivecard__417a13db__requests__urllib3,aeroflorian/msteamsadaptivecard,417a13db,requests,urllib3,aeroflorian@msteamsadaptivecard__417a13db,requests__urllib3,5,5,True,5,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,14,0
raphaelauv@fastapi-aiohttp-example__99c2d449__httpx__urllib3,raphaelauv/fastapi-aiohttp-example,99c2d449,httpx,urllib3,raphaelauv@fastapi-aiohttp-example__99c2d449,httpx__urllib3,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,11,0
kmjennison@dfp-prebid-setup__280eba17__colorama__rich,kmjennison/dfp-prebid-setup,280eba17,colorama,rich,kmjennison@dfp-prebid-setup__280eba17,colorama__rich,88,88,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,56,0
pittcsc@pittapi__275fb928__urllib3__aiohttp,pittcsc/pittapi,275fb928,urllib3,aiohttp,pittcsc@pittapi__275fb928,urllib3__aiohttp,73,73,True,63,0.863013698630137,-1,-1,False,-1,0.863013698630137,-1,-1.0,False,-1,0.863013698630137,-1,-1.0,0.863013698630137,llmmig,,-1,-1,-1,-1,36,0
bamboo-cms@bamboo__a5140922__click__typer,bamboo-cms/bamboo,a5140922,click,typer,bamboo-cms@bamboo__a5140922,click__typer,81,81,True,81,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,21,0
ful1e5@clickgen__ce70d07a__toml__tomlkit,ful1e5/clickgen,ce70d07a,toml,tomlkit,ful1e5@clickgen__ce70d07a,toml__tomlkit,42,41,True,39,0.9512195121951219,-1,-1,False,-1,0.9512195121951219,-1,-1.0,False,-1,0.9512195121951219,-1,-1.0,0.9512195121951219,llmmig,,-1,-1,-1,-1,5,0
spiketools@spiketools__3df1ec3a__matplotlib__altair,spiketools/spiketools,3df1ec3a,matplotlib,altair,spiketools@spiketools__3df1ec3a,matplotlib__altair,212,207,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,1315,0
kura@yarg__6378a9f4__requests__requests_futures,kura/yarg,6378a9f4,requests,requests_futures,kura@yarg__6378a9f4,requests__requests_futures,58,58,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,16,0
haidra-org@ai-horde-styles__1221207a__requests__requests_futures,haidra-org/ai-horde-styles,1221207a,requests,requests_futures,haidra-org@ai-horde-styles__1221207a,requests__requests_futures,3,2,True,2,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
hxlstandard@libhxl-python__5d18d9f3__urllib3__aiohttp,hxlstandard/libhxl-python,5d18d9f3,urllib3,aiohttp,hxlstandard@libhxl-python__5d18d9f3,urllib3__aiohttp,434,427,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,4875,0
gillesvink@nukedockerbuild__69afa626__requests__aiohttp,gillesvink/nukedockerbuild,69afa626,requests,aiohttp,gillesvink@nukedockerbuild__69afa626,requests__aiohttp,58,58,True,55,0.9482758620689655,-1,-1,False,-1,0.9482758620689655,-1,-1.0,True,57,0.9827586206896551,2,0.03636363636363636,0.9827586206896551,async_transform,,-1,-1,-1,-1,54,0
miguelgrinberg@microblog-api__e250d711__click__typer,miguelgrinberg/microblog-api,e250d711,click,typer,miguelgrinberg@microblog-api__e250d711,click__typer,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,6,0
smartystreets@smartystreets-python-sdk__af56ea7f__requests__requests_futures,smartystreets/smartystreets-python-sdk,af56ea7f,requests,requests_futures,smartystreets@smartystreets-python-sdk__af56ea7f,requests__requests_futures,83,83,True,73,0.8795180722891566,-1,-1,False,-1,0.8795180722891566,-1,-1.0,False,-1,0.8795180722891566,-1,-1.0,0.8795180722891566,llmmig,,-1,-1,-1,-1,18,0
beancount@beanquery__51ad2619__click__plac,beancount/beanquery,51ad2619,click,plac,beancount@beanquery__51ad2619,click__plac,255,241,True,238,0.9875518672199171,-1,-1,False,-1,0.9875518672199171,-1,-1.0,False,-1,0.9875518672199171,-1,-1.0,0.9875518672199171,llmmig,,-1,-1,-1,-1,39,0
miguelgrinberg@microblog-api__e250d711__flask__fastapi,miguelgrinberg/microblog-api,e250d711,flask,fastapi,miguelgrinberg@microblog-api__e250d711,flask__fastapi,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,538,0
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__seaborn__altair,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,seaborn,altair,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,seaborn__altair,43,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,181,0
dell@python-powerflex__d590af9d__requests__urllib3,dell/python-powerflex,d590af9d,requests,urllib3,dell@python-powerflex__d590af9d,requests__urllib3,326,326,True,12,0.03680981595092025,-1,-1,False,-1,0.03680981595092025,-1,-1.0,False,-1,0.03680981595092025,-1,-1.0,0.03680981595092025,llmmig,,-1,-1,-1,-1,873,0
unpywall@unpywall__7909fde0__requests__aiohttp,unpywall/unpywall,7909fde0,requests,aiohttp,unpywall@unpywall__7909fde0,requests__aiohttp,26,23,True,3,0.13043478260869565,-1,-1,True,0,0.13043478260869565,-3,-1.0,True,7,0.30434782608695654,4,1.3333333333333333,0.30434782608695654,async_transform,,-1,-1,-1,-1,470,0
ankane@mapkick.py__7d625d80__flask__fastapi,ankane/mapkick.py,7d625d80,flask,fastapi,ankane@mapkick.py__7d625d80,flask__fastapi,38,38,True,38,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,8,0
git-shogg@finsec__e64e34a9__requests__urllib3,git-shogg/finsec,e64e34a9,requests,urllib3,git-shogg@finsec__e64e34a9,requests__urllib3,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,74,0
raphaelm@python-fints__0dc1a801__requests__aiohttp,raphaelm/python-fints,0dc1a801,requests,aiohttp,raphaelm@python-fints__0dc1a801,requests__aiohttp,68,65,True,53,0.8153846153846154,-1,-1,False,-1,0.8153846153846154,-1,-1.0,True,53,0.8153846153846154,0,0.0,0.8153846153846154,llmmig,,-1,-1,-1,-1,212,0
xchwarze@samsung-tv-ws-api__243b6952__requests__pycurl,xchwarze/samsung-tv-ws-api,243b6952,requests,pycurl,xchwarze@samsung-tv-ws-api__243b6952,requests__pycurl,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,28,0
polymarket@py-clob-client__8ced2024__requests__requests_futures,polymarket/py-clob-client,8ced2024,requests,requests_futures,polymarket@py-clob-client__8ced2024,requests__requests_futures,68,68,True,68,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,17,0
sarartur@chess.com__fdd85340__requests__pycurl,sarartur/chess.com,fdd85340,requests,pycurl,sarartur@chess.com__fdd85340,requests__pycurl,103,103,True,58,0.5631067961165048,-1,-1,False,-1,0.5631067961165048,-1,-1.0,False,-1,0.5631067961165048,-1,-1.0,0.5631067961165048,llmmig,,-1,-1,-1,-1,57,0
giuliorossetti@ash__1106b609__seaborn__altair,giuliorossetti/ash,1106b609,seaborn,altair,giuliorossetti@ash__1106b609,seaborn__altair,80,77,True,74,0.961038961038961,-1,-1,True,74,0.961038961038961,0,0.0,False,-1,0.961038961038961,-1,-1.0,0.961038961038961,llmmig,,-1,-1,-1,-1,71,0
kura@yarg__6378a9f4__requests__aiohttp,kura/yarg,6378a9f4,requests,aiohttp,kura@yarg__6378a9f4,requests__aiohttp,58,58,True,50,0.8620689655172413,-1,-1,False,-1,0.8620689655172413,-1,-1.0,True,58,1.0,8,0.16,1.0,async_transform,,-1,-1,-1,-1,139,0
martin-majlis@wikipedia-api__a58db566__requests__httpx,martin-majlis/wikipedia-api,a58db566,requests,httpx,martin-majlis@wikipedia-api__a58db566,requests__httpx,66,66,True,66,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
resend@resend-python__b468d4d5__requests__treq,resend/resend-python,b468d4d5,requests,treq,resend@resend-python__b468d4d5,requests__treq,57,57,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,14,0
apple@app-store-server-library-python__1202058d__requests__httpx,apple/app-store-server-library-python,1202058d,requests,httpx,apple@app-store-server-library-python__1202058d,requests__httpx,73,73,True,56,0.7671232876712328,-1,-1,False,-1,0.7671232876712328,-1,-1.0,False,-1,0.7671232876712328,-1,-1.0,0.7671232876712328,llmmig,,-1,-1,-1,-1,13,0
joeyagreco@sleeper__f5beb770__requests__treq,joeyagreco/sleeper,f5beb770,requests,treq,joeyagreco@sleeper__f5beb770,requests__treq,49,47,True,7,0.14893617021276595,-1,-1,False,-1,0.14893617021276595,-1,-1.0,False,-1,0.14893617021276595,-1,-1.0,0.14893617021276595,llmmig,,-1,-1,-1,-1,23,0
d-rickyy-b@pastepwn__cde6e968__requests__requests_futures,d-rickyy-b/pastepwn,cde6e968,requests,requests_futures,d-rickyy-b@pastepwn__cde6e968,requests__requests_futures,236,234,True,234,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,13,0
suresoft-glados@sbfl__056ecf1f__tqdm__alive-progress,suresoft-glados/sbfl,056ecf1f,tqdm,alive-progress,suresoft-glados@sbfl__056ecf1f,tqdm__alive-progress,75,75,True,75,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,44,0
digitaltrustcenter@sectxt__0f06db1f__requests__urllib3,digitaltrustcenter/sectxt,0f06db1f,requests,urllib3,digitaltrustcenter@sectxt__0f06db1f,requests__urllib3,31,30,True,26,0.8666666666666667,-1,-1,False,-1,0.8666666666666667,-1,-1.0,False,-1,0.8666666666666667,-1,-1.0,0.8666666666666667,llmmig,,-1,-1,-1,-1,95,0
rochacbruno@dundie-rewards__e35d6be5__httpx__aiohttp,rochacbruno/dundie-rewards,e35d6be5,httpx,aiohttp,rochacbruno@dundie-rewards__e35d6be5,httpx__aiohttp,27,26,True,19,0.7307692307692307,-1,-1,False,-1,0.7307692307692307,-1,-1.0,True,23,0.8846153846153846,4,0.21052631578947367,0.8846153846153846,async_transform,,-1,-1,-1,-1,74,0
gregretkowski@llmsec__fb775c9a__jinja2__mako,gregretkowski/llmsec,fb775c9a,jinja2,mako,gregretkowski@llmsec__fb775c9a,jinja2__mako,5,5,True,2,0.4,-1,-1,False,-1,0.4,-1,-1.0,False,-1,0.4,-1,-1.0,0.4,llmmig,,-1,-1,-1,-1,19,0
cskorpion@vmprof-firefox-converter__e1f6bb79__flask__sanic,cskorpion/vmprof-firefox-converter,e1f6bb79,flask,sanic,cskorpion@vmprof-firefox-converter__e1f6bb79,flask__sanic,59,56,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,40,0
sindrel@nrk-pod-feeds__69b3cf40__requests__pycurl,sindrel/nrk-pod-feeds,69b3cf40,requests,pycurl,sindrel@nrk-pod-feeds__69b3cf40,requests__pycurl,14,11,True,11,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,122,0
spryngtime@openai-load-balancer__b46dfd82__python-dotenv__dynaconf,spryngtime/openai-load-balancer,b46dfd82,python-dotenv,dynaconf,spryngtime@openai-load-balancer__b46dfd82,python-dotenv__dynaconf,22,22,True,22,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,9,0
andreroggeri@pynubank__3a35d906__colorama__termcolor,andreroggeri/pynubank,3a35d906,colorama,termcolor,andreroggeri@pynubank__3a35d906,colorama__termcolor,328,327,True,327,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,18,0
pymike00@tinychat__cade1f91__requests__treq,pymike00/tinychat,cade1f91,requests,treq,pymike00@tinychat__cade1f91,requests__treq,21,21,True,18,0.8571428571428571,-1,-1,False,-1,0.8571428571428571,-1,-1.0,False,-1,0.8571428571428571,-1,-1.0,0.8571428571428571,llmmig,,-1,-1,-1,-1,105,0
j4asper@dmr.py__8f335fd5__requests__urllib3,j4asper/dmr.py,8f335fd5,requests,urllib3,j4asper@dmr.py__8f335fd5,requests__urllib3,13,6,True,5,0.8333333333333334,-1,-1,False,-1,0.8333333333333334,-1,-1.0,False,-1,0.8333333333333334,-1,-1.0,0.8333333333333334,llmmig,,-1,-1,-1,-1,64,0
ozgurkara@fastapi-pydiator__7d70a90a__httpx__requests,ozgurkara/fastapi-pydiator,7d70a90a,httpx,requests,ozgurkara@fastapi-pydiator__7d70a90a,httpx__requests,37,37,True,36,0.972972972972973,-1,-1,False,-1,0.972972972972973,-1,-1.0,False,-1,0.972972972972973,-1,-1.0,0.972972972972973,llmmig,,-1,-1,-1,-1,3,0
resend@resend-python__b468d4d5__requests__urllib3,resend/resend-python,b468d4d5,requests,urllib3,resend@resend-python__b468d4d5,requests__urllib3,57,57,True,7,0.12280701754385964,-1,-1,False,-1,0.12280701754385964,-1,-1.0,False,-1,0.12280701754385964,-1,-1.0,0.12280701754385964,llmmig,,-1,-1,-1,-1,29,0
abinthomasonline@repopack-py__dc2b9243__colorama__rich,abinthomasonline/repopack-py,dc2b9243,colorama,rich,abinthomasonline@repopack-py__dc2b9243,colorama__rich,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,49,0
git-shogg@finsec__e64e34a9__requests__treq,git-shogg/finsec,e64e34a9,requests,treq,git-shogg@finsec__e64e34a9,requests__treq,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,True,1,0.14285714285714285,0,0.0,0.14285714285714285,llmmig,,-1,-1,-1,-1,137,0
electronic-mango@simple-justwatch-python-api__5524c491__httpx__aiohttp,electronic-mango/simple-justwatch-python-api,5524c491,httpx,aiohttp,electronic-mango@simple-justwatch-python-api__5524c491,httpx__aiohttp,35,35,True,31,0.8857142857142857,-1,-1,False,-1,0.8857142857142857,-1,-1.0,True,32,0.9142857142857143,1,0.03225806451612903,0.9142857142857143,async_transform,,-1,-1,-1,-1,50,0
gugarosa@opytimizer__e050d12f__tqdm__progressbar2,gugarosa/opytimizer,e050d12f,tqdm,progressbar2,gugarosa@opytimizer__e050d12f,tqdm__progressbar2,662,634,True,634,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,49,0
d-rickyy-b@pastepwn__cde6e968__requests__treq,d-rickyy-b/pastepwn,cde6e968,requests,treq,d-rickyy-b@pastepwn__cde6e968,requests__treq,236,234,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,16,0
invinet@python-en16931__5e3a4a6c__requests__httpx,invinet/python-en16931,5e3a4a6c,requests,httpx,invinet@python-en16931__5e3a4a6c,requests__httpx,69,69,True,69,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,10,0
apple@app-store-server-library-python__1202058d__requests__treq,apple/app-store-server-library-python,1202058d,requests,treq,apple@app-store-server-library-python__1202058d,requests__treq,73,73,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,189,0
pelagicore@qface__4a77e9aa__jinja2__mako,pelagicore/qface,4a77e9aa,jinja2,mako,pelagicore@qface__4a77e9aa,jinja2__mako,57,54,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,58,0
pymike00@tinychat__cade1f91__requests__urllib3,pymike00/tinychat,cade1f91,requests,urllib3,pymike00@tinychat__cade1f91,requests__urllib3,21,21,True,16,0.7619047619047619,-1,-1,False,-1,0.7619047619047619,-1,-1.0,False,-1,0.7619047619047619,-1,-1.0,0.7619047619047619,llmmig,,-1,-1,-1,-1,248,0
datamade@census__dd8b5b5e__requests__treq,datamade/census,dd8b5b5e,requests,treq,datamade@census__dd8b5b5e,requests__treq,17,17,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,9,0
julian@venvs__71ef4365__attrs__cattrs,julian/venvs,71ef4365,attrs,cattrs,julian@venvs__71ef4365,attrs__cattrs,83,82,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,40,0
ful1e5@clickgen__ce70d07a__attrs__cattrs,ful1e5/clickgen,ce70d07a,attrs,cattrs,ful1e5@clickgen__ce70d07a,attrs__cattrs,42,41,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,2,0
unpywall@unpywall__7909fde0__requests__requests_futures,unpywall/unpywall,7909fde0,requests,requests_futures,unpywall@unpywall__7909fde0,requests__requests_futures,26,23,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,102,0
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__plotly,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,matplotlib,plotly,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,matplotlib__plotly,43,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,186,0
github@stale-repos__0e3c3084__python-dotenv__dynaconf,github/stale-repos,0e3c3084,python-dotenv,dynaconf,github@stale-repos__0e3c3084,python-dotenv__dynaconf,26,26,True,11,0.4230769230769231,-1,-1,False,-1,0.4230769230769231,-1,-1.0,False,-1,0.4230769230769231,-1,-1.0,0.4230769230769231,llmmig,,-1,-1,-1,-1,28,0
rjvitorino@gists-catalogue__86eed6de__urllib3__requests,rjvitorino/gists-catalogue,86eed6de,urllib3,requests,rjvitorino@gists-catalogue__86eed6de,urllib3__requests,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,0,0
internetarchive@openlibrary-client__7e45d512__requests__urllib3,internetarchive/openlibrary-client,7e45d512,requests,urllib3,internetarchive@openlibrary-client__7e45d512,requests__urllib3,46,46,True,40,0.8695652173913043,-1,-1,False,-1,0.8695652173913043,-1,-1.0,False,-1,0.8695652173913043,-1,-1.0,0.8695652173913043,llmmig,,-1,-1,-1,-1,246,0
ozgurkara@fastapi-pydiator__7d70a90a__httpx__aiohttp,ozgurkara/fastapi-pydiator,7d70a90a,httpx,aiohttp,ozgurkara@fastapi-pydiator__7d70a90a,httpx__aiohttp,37,37,True,29,0.7837837837837838,-1,-1,False,-1,0.7837837837837838,-1,-1.0,True,29,0.7837837837837838,0,0.0,0.7837837837837838,llmmig,,-1,-1,-1,-1,115,0
xchwarze@samsung-tv-ws-api__243b6952__cryptography__pycryptodome,xchwarze/samsung-tv-ws-api,243b6952,cryptography,pycryptodome,xchwarze@samsung-tv-ws-api__243b6952,cryptography__pycryptodome,26,26,True,24,0.9230769230769231,-1,-1,False,-1,0.9230769230769231,-1,-1.0,False,-1,0.9230769230769231,-1,-1.0,0.9230769230769231,llmmig,,-1,-1,-1,-1,41,0
bheinzerling@bpemb__a75008c1__requests__aiohttp,bheinzerling/bpemb,a75008c1,requests,aiohttp,bheinzerling@bpemb__a75008c1,requests__aiohttp,20,20,True,18,0.9,-1,-1,False,-1,0.9,-1,-1.0,True,20,1.0,2,0.1111111111111111,1.0,async_transform,,-1,-1,-1,-1,123,0
opendilab@di-toolkit__8d728a42__seaborn__altair,opendilab/di-toolkit,8d728a42,seaborn,altair,opendilab@di-toolkit__8d728a42,seaborn__altair,53,51,True,51,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,50,0
chrispappalardo@eparse__6f799d21__click__plac,chrispappalardo/eparse,6f799d21,click,plac,chrispappalardo@eparse__6f799d21,click__plac,21,21,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,403,0
octodns@octodns-ddns__d152390d__requests__aiohttp,octodns/octodns-ddns,d152390d,requests,aiohttp,octodns@octodns-ddns__d152390d,requests__aiohttp,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,80,0
blingenf@copydetect__ba072818__pygments__rich,blingenf/copydetect,ba072818,pygments,rich,blingenf@copydetect__ba072818,pygments__rich,38,38,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,33,0
kmiq@coinbase-advanced-python__660f2f07__requests__pycurl,kmiq/coinbase-advanced-python,660f2f07,requests,pycurl,kmiq@coinbase-advanced-python__660f2f07,requests__pycurl,36,36,True,1,0.027777777777777776,-1,-1,False,-1,0.027777777777777776,-1,-1.0,False,-1,0.027777777777777776,-1,-1.0,0.027777777777777776,llmmig,,-1,-1,-1,-1,476,0
stefanschinkel@gantt__28be0938__matplotlib__altair,stefanschinkel/gantt,28be0938,matplotlib,altair,stefanschinkel@gantt__28be0938,matplotlib__altair,8,8,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,105,0
david96182@ninjemail__2a52a8cc__toml__tomlkit,david96182/ninjemail,2a52a8cc,toml,tomlkit,david96182@ninjemail__2a52a8cc,toml__tomlkit,85,85,True,85,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,5,0
authomize@connectors-rest-api-client__3fa115d3__requests__requests_futures,authomize/connectors-rest-api-client,3fa115d3,requests,requests_futures,authomize@connectors-rest-api-client__3fa115d3,requests__requests_futures,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,17,0
icane@pyaxis__5217b0e8__requests__aiohttp,icane/pyaxis,5217b0e8,requests,aiohttp,icane@pyaxis__5217b0e8,requests__aiohttp,28,25,True,6,0.24,-1,-1,False,-1,0.24,-1,-1.0,True,18,0.72,12,2.0,0.72,async_transform,,-1,-1,-1,-1,169,0
gillesvink@nukedockerbuild__69afa626__requests__treq,gillesvink/nukedockerbuild,69afa626,requests,treq,gillesvink@nukedockerbuild__69afa626,requests__treq,58,58,True,56,0.9655172413793104,-1,-1,False,-1,0.9655172413793104,-1,-1.0,False,-1,0.9655172413793104,-1,-1.0,0.9655172413793104,llmmig,,-1,-1,-1,-1,20,0
arvatoaws-labs@k8soptimizer__212a7278__requests__treq,arvatoaws-labs/k8soptimizer,212a7278,requests,treq,arvatoaws-labs@k8soptimizer__212a7278,requests__treq,47,47,True,47,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,10,0
filestack@filestack-python__0e44e337__requests__requests_futures,filestack/filestack-python,0e44e337,requests,requests_futures,filestack@filestack-python__0e44e337,requests__requests_futures,107,107,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,126,0
josephbarbierdarnal@pyfonts__49bc8432__matplotlib__seaborn,josephbarbierdarnal/pyfonts,49bc8432,matplotlib,seaborn,josephbarbierdarnal@pyfonts__49bc8432,matplotlib__seaborn,31,30,True,29,0.9666666666666667,-1,-1,False,-1,0.9666666666666667,-1,-1.0,False,-1,0.9666666666666667,-1,-1.0,0.9666666666666667,llmmig,,-1,-1,-1,-1,15,0
saaste@fmi-weather-client__dfdda122__requests__pycurl,saaste/fmi-weather-client,dfdda122,requests,pycurl,saaste@fmi-weather-client__dfdda122,requests__pycurl,21,21,True,9,0.42857142857142855,-1,-1,False,-1,0.42857142857142855,-1,-1.0,False,-1,0.42857142857142855,-1,-1.0,0.42857142857142855,llmmig,,-1,-1,-1,-1,47,0
sarartur@chess.com__fdd85340__requests__aiohttp,sarartur/chess.com,fdd85340,requests,aiohttp,sarartur@chess.com__fdd85340,requests__aiohttp,103,103,True,35,0.33980582524271846,-1,-1,True,35,0.33980582524271846,0,0.0,False,-1,0.33980582524271846,-1,-1.0,0.33980582524271846,llmmig,,-1,-1,-1,-1,16,0
